Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1123"	"HSFY2"	"908.0"	"ARCHS4 Coexpression,1356;GTEx Coexpression,460"	"SNAP25,CALR3,GALNT13,ST6GALNAC2,AGAP2,PKD1,MAPK9,MCF2L,NDST3,PSD3,DNAJB3,B4GALNT1,DNAJB8,GALNT9,UBQLN3,USP6,IQSEC2,HSPA1L,IQSEC3,MICAL2,AP3B2,STX1B,RAB15,TRAPPC6B,UBQLNL,CALM1"
"gene_set_query"	"1124"	"CREBZF"	"908.7"	"ARCHS4 Coexpression,976;Enrichr Queries,846;GTEx Coexpression,904"	"PPP1R15B,PIGU,STX16,ROCK2,PRKCSH,POMP,CLTC,UBR4,ATP2A2,USP19,IGF1R,GGA2,POFUT2,GANAB,UBR5,VPS54,AKT1,QSOX2,SEC61B,SNAP29,UGGT1,TMED4,HSPA8,NCOA3,SEC16A,ALG13,MOGS,SNF8,RAD23B,DNAJC7,CANX,OGT,MON1A,UBE2M"
"gene_set_query"	"1125"	"ZNF169"	"909.7"	"ARCHS4 Coexpression,1589;Enrichr Queries,786;GTEx Coexpression,354"	"SNAP25,PIGU,STX16,PRKCSH,IRS1,HSPB1,BICD1,INPP5B,SEC61A1,PAK1,GANAB,MICAL1,NDST3,MICALL2,PAAF1,TRAPPC2,GIT2,TMED8,IQSEC1,NCOA3,STX7,EIF2AK2,DNAJB14,TRAPPC9,RAD23B,SEM1,RAB37,BCL2,VAMP1,PIK3C3,ARHGEF2,OGT"
"gene_set_query"	"1126"	"HOXA11"	"910.0"	"ARCHS4 Coexpression,506;Enrichr Queries,1179;GTEx Coexpression,1045"	"B4GALT2,FKBP10,IRS1,KDELR1,PRKCSH,PLOD1,TRAM2,FOXO1,SEC61A1,GANAB,CAPN6,BAG2,RAB23,ARHGDIA,ABL1,SERPINH1,ANKFY1,RAB11FIP2,CCT7,TRAP1,NCOA3,POMGNT2,RAD23B,PSMB8,CKAP4,EXT1,TBC1D1,AXL,RAB34,FKBP7,STUB1,P4HB,FKBP9,ATF4,UBE2M"
"gene_set_query"	"1127"	"NEUROG3"	"910.0"	"ARCHS4 Coexpression,1042;Enrichr Queries,1374;GTEx Coexpression,314"	"RAB3B,GALNT12,SNAP25,ST6GALNAC1,CMAS,PGAP1,NAGPA,NAPG,CYTH2,MICAL1,AGR3,GCNT3,UFD1,QSOX2,GAL3ST2,B4GALNT2,B4GALNT4,SEC11C,PSD,NSF,SSR4,B3GAT2,NCOA3,SSR2,B3GAT1,GBF1,B3GALT5,HS3ST4,COPS5,B3GNT5,FKBP1B,MGAT4B,CNIH2,CHST5,CNIH3,ST6GALNAC5"
"gene_set_query"	"1128"	"LHX2"	"910.3"	"ARCHS4 Coexpression,1285;Enrichr Queries,1136;ReMap ChIP-seq,288;GTEx Coexpression,932"	"ARF3,COLGALT2,TUSC3,HEXB,HSPB1,PLOD2,PSD2,ARHGDIA,PSD3,AP1S2,RACK1,AP1S1,UBXN4,GAL3ST4,GALNT8,PSD,CHST8,FBXO2,NCOA3,SSR3,TBC1D9,VPS37D,VPS37A,YOD1,VPS37B,SORCS2,COPZ1,VAMP8,PSMA3,TMX4,TRIM13,CHST1,EXOC6,A3GALT2,ATF4,AGAP3,UBE2J1,CYTH3,AP3M1,CHSY1,MGAT5B,DNAJB4,CHST10,ST3GAL6,RAB6B,GALNT6,HSPA8,GALNT3,HSPA5,TRAPPC4,ST8SIA2,B3GAT1,ADRM1,EIF2AK3,MAPK10,ERP44,GGCX,COPS2,FKBP1B,MGAT4B,BCL2,BAX,P4HB,CNIH2"
"gene_set_query"	"1129"	"TCFL5"	"911.7"	"ARCHS4 Coexpression,461;Enrichr Queries,800;GTEx Coexpression,1474"	"ARF3,B4GALT2,CALR3,PRKCSH,CLTC,HSPB1,CCT6B,PSMA8,BAG6,GANAB,UBR5,AP1S2,AKT1,AP1S1,EVI5L,GIT1,PAAF1,CCT5,TBC1D16,NCOA3,AP3D1,HSPA2,VPS37B,RAD23B,ARFGAP1,SYTL2,RAB31,DNAJC5,CANX,TRIM36,B3GNT2,CHMP4B,KIF20A,FKBP4,FKBP6,UBE2M"
"gene_set_query"	"1130"	"TFEC"	"914.3"	"ARCHS4 Coexpression,1317;Enrichr Queries,1196;GTEx Coexpression,230"	"FKBP15,ARPC1B,STX11,CYTH4,CHST11,MICAL1,ST8SIA4,MGAT1,STX3,LGALS9,COLGALT1,TRIM22,RAB8B,PTPN1,MANBA,NCOA3,FUCA1,CSGALNACT2,TRPV2,ARPC5,ARAP1,PSMB8,TAPBP,PSMB9,MFNG,BTK,ARHGEF1,MAN2B1"
"gene_set_query"	"1131"	"ZNF525"	"915.0"	"ARCHS4 Coexpression,389;GTEx Coexpression,1441"	"ARF3,PRKN,ST6GALNAC2,TBC1D9B,RAB5C,PRKCSH,RAB1B,TRIM8,BAG6,DNAJB2,GGA1,SEC61A1,GANAB,CAPNS1,ARHGDIA,UBR5,DDI1,UBXN7,AKT1,YKT6,ARFGEF1,SLC35A3,CHPF2,CSNK2A2,MOGS,DNAJC5,RAB35,MGAT4B,CHMP4B,STT3B,P4HB,SEC22A"
"gene_set_query"	"1132"	"KLF8"	"915.3"	"ARCHS4 Coexpression,1086;Enrichr Queries,644;GTEx Coexpression,1016"	"TRAPPC3L,PIGU,PRKCSH,GCNT1,RASEF,CLTB,BICD2,ATXN3,SEC61A1,GANAB,RAB25,PSD3,GCNT2,VPS36,YKT6,B4GALNT2,GAL3ST4,TBC1D10A,RALBP1,ST6GAL1,SLC35A3,ST8SIA1,NCOA3,HS3ST6,ALG11,RAB11A,SYTL2,MGAT4C,RAB14,AXL,NEDD4,UST,RAB35,DNAJC10,RAB38"
"gene_set_query"	"1133"	"ZBED3"	"915.7"	"ARCHS4 Coexpression,1401;Enrichr Queries,500;GTEx Coexpression,846"	"STX12,PIGU,ROCK2,GALNT15,PRKCSH,NEDD4L,PSMA7,FOXO1,IGF1R,UGCG,CAPNS1,MAN1A2,SERPINH1,MLEC,MAN1A1,SEC11A,TBC1D22B,GIT1,VTI1B,TBC1D16,BCAP31,ST6GAL1,DGAT2,TMED8,NCOA3,SYVN1,ARPC4,DDOST,RNF126,BCL2,B4GALT6,OTUB1,FKBP5"
"gene_set_query"	"1134"	"ZNF85"	"915.7"	"ARCHS4 Coexpression,31;Enrichr Queries,1272;GTEx Coexpression,1444"	"ARF3,CALR3,PRKCSH,UBE2Z,CCT6B,NDST1,SEC61A1,CAPNS1,ARHGDIA,DDI1,PSMD3,AKT1,TRIM25,CAPN1,PAAF1,ARHGEF11,TMED9,CHPF2,NCOA3,KIF23,MOGS,RAD23B,SRP9,ARFGAP1,RER1,DNAJC5,RAB35,CHMP4B,KIF20A,ARHGEF2,B4GALT6,TBC1D9B,RAB5C,RAB1B,FURIN,RRBP1,USP19,BAG6,DNAJB2,GANAB,MLEC,DNAJB8,YKT6,UBQLN3,TRAPPC2,GALNT3,DNAJC5B,CSNK1A1,SEC16A,MGAT4B,PSMG1,P4HB"
"gene_set_query"	"1135"	"ATF5"	"916.3"	"ARCHS4 Coexpression,721;Enrichr Queries,433;GTEx Coexpression,1595"	"EXOC3L4,PRKCSH,ARPC1B,HSPB1,FURIN,UBE2Z,HERPUD1,SERPINH1,TRIM25,MGAT1,LGALS9,HSPA8,PTPN1,ST6GAL1,HSP90AA1,HSPA5,NCOA3,EDEM1,SYVN1,PSMB8,PML,GGCX,DDIT3,RAB35,PPIF,BCL2,CHMP4B,BAX,PLIN2,MAN2B1,CALR,P4HB,ARHGEF2,ATF4"
"gene_set_query"	"1136"	"EN1"	"918.7"	"ARCHS4 Coexpression,1198;Enrichr Queries,1355;GTEx Coexpression,203"	"RYR1,ALG1L,RAB3C,PSMD11,AGAP1,ATP2A1,BICD2,CCT6B,EEA1,ART1,PSMD7,PSMB5,DNAJB6,PSMD3,CAPN3,HAS2,GAL3ST4,B4GALNT4,HSP90AA1,FKRP,CSNK2A1,NCOA3,ST8SIA2,ALG13,RAD23A,UBE2G1,HS3ST6,SRP68,RAD23B,NEDD4,PSMC2,EXOC4,PIK3C3,CASQ1,CNIH2,OPTN,PPID"
"gene_set_query"	"1137"	"ZNF846"	"918.7"	"ARCHS4 Coexpression,487;Enrichr Queries,817;GTEx Coexpression,1452"	"ARF3,CALR3,PIGU,RAB5C,UBA7,PRKCSH,RAB1B,ASAP2,CCT6B,LFNG,BAG6,SEC61A1,GANAB,CAPNS1,ARHGDIA,DDI1,PSMD3,AKT1,MLEC,DNAJC5G,YKT6,NCOA3,MOGS,RAD23B,DDOST,SYTL2,CAPN11,DDIT3,DNAJC5,NBR1,RAB35,MGAT4B,BCL2,CHMP4B,HYOU1,P4HB,CALR,FKBP4"
"gene_set_query"	"1138"	"ZFAT"	"919.7"	"ARCHS4 Coexpression,1178;Enrichr Queries,150;GTEx Coexpression,1431"	"PIGU,PRKCSH,IRS1,RASEF,ITPR1,AGAP1,XYLT1,NEDD4L,ITPR2,ASAP1,IGF1R,CAPN6,MGAT5,PSD4,UBR5,MAN1C1,DNAJB8,CCT8,LARGE1,TBC1D22A,ST3GAL1,B4GALNT2,UBQLN3,IQSEC1,NCOA3,TRAPPC9,ALG10,EXT1,TBC1D1,TRPV6,PSMA2,TBC1D5,UBQLNL,BTK,BCL2,ALG10B,FKBP5"
"gene_set_query"	"1139"	"SOX12"	"920.3"	"ARCHS4 Coexpression,964;Enrichr Queries,754;GTEx Coexpression,1043"	"B4GALT2,FKBP10,PIGU,CTBP1,PRKCSH,IRS1,POMT1,COPS7B,HSPB1,AGAP1,HS6ST1,IGF1R,LFNG,TRIM8,BAG6,INPP5E,VTI1A,ABL1,UBQLN4,RAB11FIP3,B4GALNT4,TBC1D16,ST8SIA1,EXOC7,NCOA3,MICAL3,AP3D1,VPS37D,DDOST,CAPN10,UBA1,CNIH2,FKBP5,UBE2M"
"gene_set_query"	"1140"	"DLX1"	"920.3"	"ARCHS4 Coexpression,939;Enrichr Queries,1067;GTEx Coexpression,755"	"ARF3,NAPB,RAB3C,SNAP25,RAB1A,GALNT14,RAB3A,PGAP1,TSG101,HSPB8,HMGCR,MAPK8,MGAT5B,ST8SIA5,B4GALNT1,RAB6A,RAB6B,UBQLN2,NSF,NCOA3,ST8SIA2,MICAL2,RAB27B,SORCS3,SRP9,SYTL2,MAPK10,B4GAT1,DNAJC6,CHST1,TRIM36,EXOC5,VAMP2"
"gene_set_query"	"1141"	"STAT4"	"921.5"	"Literature ChIP-seq,33;ARCHS4 Coexpression,998;Enrichr Queries,1099;GTEx Coexpression,1556"	"DPAGT1,SRP14,POFUT1,RNF19A,PSMD3,TBC1D10C,AP1S1,TRIM21,TRIM22,TBC1D10A,TBC1D10B,MAP3K5,NSF,PDIA3,DGAT1,FBXO2,ALG14,CNPY3,ERN1,RUFY1,TPST2,TPST1,ACAP1,RAB37,PSME1,PSME2,CHMP4B,TRIM16,ATF6,FKBP3,VPS28,TMED10,RAB5C,ITPR1,COPS7B,AGAP3,UBR1,FOXO1,FUT4,HSP90B1,INPP5B,NEU3,UBB,ST8SIA4,TBC1D14,TBC1D15,AP1M2,AP1M1,RABGAP1L,RAB4B,TOR1A,IQSEC2,ST8SIA1,EIF2AK1,TRAPPC4,SIAH2,SURF4,RAB27A,EIF2AK4,SNF8,COPS4,EXT2,NSFL1C,ARPC2,BCL2,CALR,RAB5A,CNIH4,ARF4,PIGN,ATP2A2,PIGX,HS2ST1,LFNG,AKAP10,UBXN4,RAB8B,PSD,ACTR2,NCOA3,ARAP2,VPS37B,TAPBP,TBC1D1,PSMA3,B3GNT8,PIK3CA,RER1,TBC1D5,DNAJC5,TCP1,B3GNT2,ST6GALNAC4,ST6GALNAC5,EXOC2,ARF6,VAMP3,B4GALT5,PPP1R15B,WAS,FURIN,PSMB10,STX11,USP19,GGA1,DNAJB1,RAB20,CHSY1,DNAJB5,GCNT3,VPS54,MGAT1,SEC23B,CYTH1,GALNT7,GALNT6,PPIL2,GALNT3,AP3D1,PSMB8,PML,PSMB9,FKBP1A,RAB10,PSMC5,SEC23IP,SPCS2,AXL,NEDD4,NBR1,RAB19,COPG1,BET1"
"gene_set_query"	"1142"	"MAFB"	"922.3"	"ARCHS4 Coexpression,992;Enrichr Queries,1174;ReMap ChIP-seq,13;GTEx Coexpression,1510"	"ERO1B,SLC35B2,IRS1,SLC35B1,HS6ST1,PSMD6,LGALS9,TBC1D22A,TBC1D10A,EIF2A,AP1B1,COG1,TBC1D2B,YOD1,ERN1,RAB30,RAB31,TMX1,CHMP4C,PSME1,PPIF,PSME2,PLAA,RAB38,CHMP4A,TP53,A3GALT2,STX1A,FKBP5,RAB5B,BAG3,BAG1,TBC1D14,ST3GAL5,ABL2,MLEC,RAB6A,ATG7,EDEM3,HSPA9,CTSA,XBP1,SIAH2,FUCA1,SURF4,MICAL3,TRAPPC9,HSPA2,COPS4,CHMP2A,UBA1,MAN2B1,CALM1,CNIH2,UBE2M,ARF4,SNAP25,B4GALT3,HSP90AB1,UBXN1,FKBP15,HEXB,CLTC,SRP54,HSPB1,PIGV,BICD2,SERP1,DDI2,RACK1,AP3S2,SNAP29,APPL2,ACTR3,NCOA3,ARAP1,SRP9,RAB33B,PSMA3,DNAJC7,CANX,FAM20C,PLIN2,VAMP2,EXOC2,PSMB11,RAB1A,STX16,RAB1B,ASAP1,HMGCR,STX11,STX10,GGA2,DNAJB2,DNAJB1,GANAB,PSMB5,CYTH4,RAB20,RNF139,VPS51,DNAJB4,STX5,DNAJB9,MGAT1,CSNK1A1,C1GALT1,SYVN1,HS3ST6,DNAJA1,RAB10,ERP44,MGAT4A,SEC24D"
"gene_set_query"	"1143"	"ZNF234"	"924.0"	"ARCHS4 Coexpression,635;Enrichr Queries,1104;GTEx Coexpression,1033"	"ARF3,PIGU,RAB5C,UBXN2A,PRKCSH,RAB1B,BAG6,AP3M1,SEC61A1,GANAB,CAPNS1,AKT1,EVI5L,RAB11FIP4,GIT1,PAAF1,EDEM3,TRAPPC2,NCOA3,MOGS,ALG11,ALG10,RAD23B,MGAT4C,SEC23IP,DDIT3,RAB35,MGAT4B,CHMP4B,P4HB,ALG10B,OGT,OTUB1"
"gene_set_query"	"1144"	"HLX"	"924.3"	"ARCHS4 Coexpression,993;Enrichr Queries,1171;GTEx Coexpression,609"	"ARPC1B,WAS,B3GNTL1,STX11,RAB43,GLT1D1,FUT7,CYTH4,CHST11,ST8SIA4,CHST15,TRIM25,MGAT1,LGALS9,TRIM21,COLGALT1,NCOA3,FUCA1,CSGALNACT2,ARAP3,ARAP1,PML,RAB32,RAB31,B3GNT8,MFNG,MAN2B1,ARHGEF2"
"gene_set_query"	"1145"	"MSC"	"924.7"	"ARCHS4 Coexpression,851;Enrichr Queries,1258;GTEx Coexpression,665"	"NAPA,PRKCSH,FUT11,UBE2Z,STX11,CHSY1,TRIM5,SERPINH1,HAS2,MGAT1,MGAT2,CCT8,AP3S1,LGALS9,ACTR3,PTPN1,CHST7,NCOA3,FUCA1,EIF2AK2,ARPC5,ALG10,ARFGAP3,PML,EXT1,PSMA1,RAB35,PPIF,B3GNT2,CHMP4B,MAN2B1,ARHGEF2,SEC24D,ALG10B,B4GALT5"
"gene_set_query"	"1146"	"TET1"	"925.0"	"Literature ChIP-seq,78;ARCHS4 Coexpression,1420;GTEx Coexpression,1277"	"SLC35B4,CHPF,RAB3D,AUP1,UBE2Z,HS6ST3,NDST3,TBC1D30,TRIM25,RXYLT1,TBC1D10A,RAB2A,PDIA3,COG8,LMAN1L,CSNK2A2,STX7,AP1B1,ALG3,MOGS,CNPY3,RUFY1,TMX3,ACAP1,RAB31,TBC1D20,DDIT3,PSME4,FKBP7,PLAA,CHMP4B,FKBP9,KDELR3,FKBP3,PPIA,VPS28,ATF4,RAB5B,FKBP2,RAB5C,PKDCC,CTBP1,GLT8D2,ITPR3,UBR2,AGAP3,HSPBP1,NCKIPSD,FUT7,TBC1D13,B4GALNT3,MAP2K7,RAB11FIP4,CTSA,HSPA8,XBP1,RAB4A,ST8SIA2,TRAPPC5,RAB27A,HSPA12A,HSPA12B,CNIH2,FKBP11,ARF4,ARF1,ST6GALNAC1,MCFD2,GAL3ST1,UBXN1,PIGO,HEXA,CLTB,ATP2A2,BICD1,PKD1,PIGX,LFNG,TRIM8,EVI5L,UBXN4,GAL3ST3,GIT1,NAT8B,CAMLG,CHPF2,EXOC7,NCOA3,VPS37D,SORCS1,SRP9,ARFGAP1,B3GNT2,FAM20C,PIGL,VAMP4,ARHGEF7,VAMP5,B4GALT7,ARF5,OTUB1,BECN1,RAB1B,HM13,POMP,DERL2,HMGCR,CYTH3,AP3M2,STX6,GCNT2,VPS54,MGAT1,DNAJB8,YKT6,UGGT1,FKTN,CCT4,PTPN1,PPIL1,HSPA1L,B3GAT3,ADRM1,SYVN1,AP3D1,ARCN1,HS3ST2,PSMC4,RAB18,HSPA1B"
"gene_set_query"	"1147"	"MXD1"	"928.3"	"ARCHS4 Coexpression,1024;Enrichr Queries,743;GTEx Coexpression,1018"	"PGAP3,PRKCSH,WAS,STX11,HERPUD1,LFNG,RAB43,RAB44,UGCG,GLT1D1,CYTH4,PSD4,ST8SIA4,CHST15,TBC1D10C,TRIM25,STX3,HSPA5,IQSEC1,NCOA3,ARAP3,ARAP1,ACAP1,B3GNT8,DDIT3,PLIN2,ARHGEF1,CSNK1A1L,HSPA1A"
"gene_set_query"	"1148"	"MESP2"	"929.7"	"ARCHS4 Coexpression,1340;Enrichr Queries,1105;GTEx Coexpression,344"	"ARF3,PSMD10,NAPB,RAB3A,CMAS,PDCD6,ATP2A3,CLTA,HSPB1,HSPBP1,RAB22A,INPP5B,LFNG,GANAB,MGAT5B,AP1S1,B4GALNT1,RAB6A,RAB6B,PAAF1,NSF,ARHGEF11,GALNT6,ACTR2,NCOA3,TRPV3,RAD23B,MAPK10,DNAJC5,FKBP1B,RAB35,CHMP4B,ARHGEF2,PPIA,OTUB1"
"gene_set_query"	"1149"	"MESP1"	"930.3"	"ARCHS4 Coexpression,1160;Enrichr Queries,946;GTEx Coexpression,685"	"PRKN,RYR1,SNAP25,PKDCC,UBE2D4,PRKCSH,HSPB1,PIGZ,USE1,LFNG,CASP12,RAB26,SEC61G,B3GALT1,RXYLT1,AP3S2,VTI1B,ST3GAL3,TRAP1,MKKS,DGAT2,IQSEC2,NCOA3,RAD23A,RAB3IL1,RBX1,RABEP1,GGCX,STUB1,RAB17,ARHGEF7,FKBP3,PPIA,OPTN"
"gene_set_query"	"1150"	"ZNF665"	"930.3"	"ARCHS4 Coexpression,1351;Enrichr Queries,882;GTEx Coexpression,558"	"PIGU,ROCK1,IRS1,UBXN2A,GLT8D2,HSPB1,PLOD2,PKD2,FUT2,GALNT10,INPP5B,GANAB,CAPN2,CHST14,UGGT2,PAAF1,SEC31A,TRAPPC2,NCOA3,TBC1D2B,MOGS,RAD23B,MGAT4C,EXT2,PIK3CA,AXL,RAB34,RAB35,FKBP7,ALG10B,PPIL4,FKBP5"
"gene_set_query"	"1151"	"HOXA10"	"931.0"	"ARCHS4 Coexpression,1519;Enrichr Queries,825;GTEx Coexpression,449"	"RYR1,UBE2D4,UBXN2A,IRS1,USO1,UBR3,HSPB1,ATP2A1,USP19,FOXO1,IGF1R,ART1,PSMD7,DNAJB6,CAPN3,NCOA3,RAD23A,UBE2G1,PSMB8,TBC1D1,NEDD4,RAB12,BCL2,STUB1,CASQ1,KIF20A,OPTN,PPIC"
"gene_set_query"	"1152"	"POU3F2"	"932.3"	"Literature ChIP-seq,123;ARCHS4 Coexpression,1456;Enrichr Queries,1224;GTEx Coexpression,926"	"SLC35B3,RAB3C,PGAP1,GALNT13,UBE2D3,NDST4,RNF19A,AKT3,NDST3,RXYLT1,ARFIP1,FBXO8,ST6GAL2,COG5,FBXO2,UBE2E3,STX7,ALG14,UBE2E2,DNAJB14,DPM1,TMX4,PLAA,FKBP7,TBC1D23,FKBP5,TSG101,AGAP1,UBR3,UGT8,FUT9,CHST10,ST8SIA4,KCNN2,STXBP5,RAB11FIP2,RAB11FIP4,B4GALNT4,B3GALNT2,RABGAP1L,ST8SIA1,ST8SIA2,RAB3IP,SIAH1,HSPA2,ARHGAP24,SEM1,OSTC,DNAJC10,BCL2,PSMG1,UBE2K,SNAP25,ATP2A2,PKD2,BICD1,HS2ST1,SEC61A1,PSD2,TMED3,MAN1A1,UBXN4,PAAF1,TMED5,APPL1,CHST9,MANBA,NCOA3,VPS37A,KIF23,AP3B1,SORCS2,RAD23B,DNAJC3,DNAJC1,PSMA2,PIGK,CASQ2,CHST1,PIK3C3,EXOC6,EXOC5,B4GALT6,ROCK1,STX16,STX19,PSMA8,LMAN1,EXTL2,MAPK8,RAB40B,PSMB2,AGR2,VPS54,RAB28,TRAM1L1,EXTL3,SLC35A1,GALNT3,TRAPPC10,GALNT1,B3GAT2,B3GAT1,MAPK10,MGAT4C,SPCS3,UFM1,PSMC6,RAB14,A4GNT,MGAT4A,VPS45,SEC24D,CSNK1A1L,BET1"
"gene_set_query"	"1153"	"RHOXF2"	"932.3"	"ARCHS4 Coexpression,927;Enrichr Queries,366;GTEx Coexpression,1504"	"PRKCSH,WAS,SRP14,PSMA7,FOXO1,ABO,PSMA8,BAG6,GGA1,CAPN6,PSMD5,SERPINH1,ABL1,UFD1,DNAJC5G,STXBP5,CCT8,SNAP29,CCT2,TRAP1,GALNT5,PPIL2,NCOA3,SIAH2,HSPA2,SEM1,NET1,CSNK2B,TCP1,UBA1,PSMG1,PPIH,DNAJC9,TP53,PPIA,FKBP6,HSPA1A"
"gene_set_query"	"1154"	"ZNF695"	"932.3"	"ARCHS4 Coexpression,175;Enrichr Queries,1305;GTEx Coexpression,1317"	"TBC1D9B,RAB5C,PRKCSH,RAB1B,FURIN,TRIM8,BAG6,DNAJB2,SEC61A1,GANAB,PSMB5,CAPNS1,ARHGDIA,AKT1,MGAT1,MGAT2,CCT8,CAPN1,ACTR2,CHPF2,NCOA3,KIF23,MOGS,ARAP1,ALG10,SRP9,PSMA3,PSMA4,PSMA2,DNAJC5,RAB35,MGAT4B,POMK,CHMP4B,PPIH,KIF20A,P4HB,ARHGEF2,ALG10B,FKBP3,CNIH4"
"gene_set_query"	"1155"	"ZNF112"	"932.5"	"ARCHS4 Coexpression,737;GTEx Coexpression,1128"	"NAPB,SLC35B4,PGAP1,FKBP14,ARPC1B,HMGCR,ARHGAP5,PKD1,BICD1,STX11,MAPK8,ST8SIA4,TBC1D22A,FKTN,B3GALNT1,UBE2E3,ST8SIA2,MICAL3,MICAL2,SORCS1,SORCS3,RBSN,SRP9,MAPK10,MFNG,TRIM36,ARHGEF1,VPS45,EXOC5"
"gene_set_query"	"1156"	"ZBTB39"	"934.0"	"ARCHS4 Coexpression,1619;Enrichr Queries,454;GTEx Coexpression,729"	"PPP1R15B,PIGU,HSP90AB1,PGAP3,PRKCSH,IRS1,CUL3,CUL1,UBE2J2,PIGV,FOXO1,PSMA8,IGF1R,BAG6,NDST1,RNF139,MGAT5,ABL2,RAB11FIP5,ARFGEF1,CCT2,NCOA3,TRAPPC8,YOD1,DNAJC14,TRIM13,B3GNT2,PSMG1,FKBP6,FKBP5"
"gene_set_query"	"1157"	"HINFP"	"934.0"	"ARCHS4 Coexpression,1424;ReMap ChIP-seq,110;GTEx Coexpression,1268"	"DPAGT1,ARF4,GALNT11,PIGN,GPAA1,UBXN2A,RASEF,GXYLT1,UBE2D1,HSPB1,PKD1,PIGX,RAB43,AP1G1,MCF2L,CAPN2,AP1S1,PAAF1,TMED4,PSD,COG8,VPS33A,CSGALNACT2,COG2,ARAP3,RAB3IL1,YOD1,CNPY3,VPS37B,RAD23B,ACAP3,RAB36,DNAJC7,RAB37,ERP29,CHMP3,DNAJC8,FKBP4,TRIM11,STX1A,VAMP3,COPA,STX17,UBA6,UBA5,FUT10,GCNT1,DERL1,COPS7B,RNF5,DNAJB2,PAK1,GANAB,CYTH4,RNF139,VPS53,HAS1,BNIP1,VPS11,ST3GAL5,STX2,MAP2K7,RAB6A,EVI5,SEC31B,ST3GAL2,VTI1B,B4GALNT4,AP1M1,TRAPPC3,HSPA1L,TRAPPC4,SIAH2,MICAL3,B3GALT4,UBE2G2,TRAPPC9,RAB11B,MGAT4C,GNPTG,PSMC3,VAPA,CAPN10,DOLPP1,NEDD4,MGAT4B,STT3A,P4HB,CALR,MON1A,HSPA1B,HSPA1A"
"gene_set_query"	"1158"	"ZSCAN5A"	"934.3"	"ARCHS4 Coexpression,1282;Enrichr Queries,74;GTEx Coexpression,1447"	"ARF3,CALR3,CLPB,PRKCSH,IRS1,CUL3,AGAP1,XYLT1,NEDD4L,ITPR2,ASAP1,PSMA7,IGF1R,LFNG,BAG6,GANAB,HSPH1,CHST11,BAG3,DDI1,PSD3,ABL1,AKT1,DNAJB8,LARGE1,UBQLN3,ST6GAL1,DNAJC5B,NCOA3,ALG14,MICAL2,MOGS,RAD23B,MGAT4C,DNAJC6,DDIT3,UST,SEC24D,FKBP5"
"gene_set_query"	"1159"	"ZNF256"	"935.3"	"ARCHS4 Coexpression,625;Enrichr Queries,1177;GTEx Coexpression,1004"	"ARF3,PIGU,BICD2,TRIM8,ATXN3,UGCG,CAPNS1,UBR5,BNIP1,CCT8,STXBP6,CCT4,ARHGEF11,CCT2,SEC24B,CSNK1A1,NCOA3,RAB39B,HS3ST6,ALG11,GAPVD1,SRP9,MAPK10,CCT6A,COPS3,PSMA3,TRAPPC6A,TMX2,PSMA2,DDIT3,COPS2,DNAJC5,MGAT4B,TP53,ALG10B,HSPA1A"
"gene_set_query"	"1160"	"ZNF724"	"935.5"	"ARCHS4 Coexpression,661;GTEx Coexpression,1210"	"ARF3,RAB5C,UBXN2A,PRKCSH,RAB1B,FUT1,BAG6,SEC61A1,GANAB,CAPNS1,UBR5,AKT1,MGAT2,CCT8,PAAF1,ACTR2,CHPF2,EDEM1,KIF23,MOGS,ALG10,MGAT4C,DNAJC5,RAB35,MGAT4B,POMK,CHMP4B,KIF20A,P4HB,ALG10B"
"gene_set_query"	"1161"	"ZNF3"	"935.7"	"ARCHS4 Coexpression,1587;Enrichr Queries,725;GTEx Coexpression,495"	"PIGU,RAB3A,PGAP3,PRKCSH,IRS1,SLC35D2,ARAF,NEDD4L,USP19,AP3M2,INPP5B,VPS52,RACK1,EVI5L,RAB6B,GIT1,B3GALNT1,HSPA8,SLC35A3,NCOA3,COG3,DDOST,MAPK10,OXA1L,DPM3,B4GAT1,PSMG3,ULK1,PIGL,FKBP5,UBE2M"
"gene_set_query"	"1162"	"ZNF681"	"936.3"	"ARCHS4 Coexpression,237;Enrichr Queries,1191;GTEx Coexpression,1381"	"ARF3,SNAP25,RYR2,PIGU,TBC1D9B,RAB5C,PRKCSH,PDCD6,RAB1B,RRBP1,USP19,BAG6,NDST1,SEC61A1,GANAB,CAPNS1,VPS53,ARHGDIA,PSD3,PSMD3,AKT1,CAPN1,YKT6,PAAF1,ARHGEF11,TMED9,CHPF2,NCOA3,MOGS,ARFGAP1,SYTL2,MGAT4C,RER1,DNAJC5,RAB35,MGAT4B,CHMP4B,DNAJC9,P4HB,B4GALT6,PPIA,TRIM11"
"gene_set_query"	"1163"	"ZBED4"	"937.3"	"ARCHS4 Coexpression,1073;Enrichr Queries,537;GTEx Coexpression,1202"	"PIGU,PRKCSH,UBR4,NEDD4L,TRAM2,BAG6,UGCG,GANAB,CHSY1,PSMD3,UBQLN1,ABL1,MGAT2,QSOX2,ST3GAL1,UGGT1,CCT5,HSP90AA1,SEC24A,EDEM1,NCOA3,SEC16A,ALG10,RAD23B,CCT6A,PSME3,POMK,BCL2,B3GNT2,DNAJC9,HYOU1,UBA1,ARF6,FKBP5,B4GALT5,ATF4"
